timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1726223564006,1588,第516条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,566,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=98340c2f-adf7-4b99-87cb-17d5dc7e6fe3&t=1726223564006,1588,0,531
1726223565597,1475,第517条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,592,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=0e4a647e-e112-40ba-8515-d4e24d470bd9&t=1726223565598,1474,0,520
1726223567074,1577,第518条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,583,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=de7eba2f-54d3-4873-8346-9f2f29db5e63&t=1726223567075,1576,0,547
1726223568654,1542,第519条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,590,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=44a00b69-1c63-49e5-89fa-5161b5fa8d0a&t=1726223568654,1541,0,539
1726223570198,1575,第520条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,590,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=f4dc3417-9e52-4ade-8175-bc43a0a8f1ea&t=1726223570199,1575,0,558
1726223571776,1564,第521条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,592,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=c0f6d014-e293-4d0b-bfad-29ed48195d57&t=1726223571776,1564,0,546
1726223573342,1590,第522条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,596,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=94cf1a79-e360-402c-84ae-629b9c73f266&t=1726223573341,1590,0,526
1726223574934,1551,第523条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,597,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=0982af83-aaed-4d44-bce7-486f40d61fd7&t=1726223574934,1551,0,529
1726223576488,1571,第524条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,615,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=abe5a803-94df-4559-82ea-02257e4d7470&t=1726223576488,1571,0,523
1726223578061,1672,第525条请求,200,OK,线程组 1-1,text,true,,395,608,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=c1d61cba-f3f5-4ffa-8763-e01a2f007f32&t=1726223578061,1672,0,523
1726223579736,1550,第526条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,593,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=df180b05-3078-4a69-bedb-2b21b5389aaa&t=1726223579736,1550,0,535
1726223581292,1774,第527条请求,200,OK,线程组 1-1,text,true,,450,590,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=7a0f1c4b-99bf-4b25-8229-ad4e75db3224&t=1726223581292,1774,0,537
1726223583068,1674,第528条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,593,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=467b6443-9e90-4b40-9166-978790081ade&t=1726223583068,1673,0,759
1726223584745,1889,第529条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,582,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=b3e4fc2e-56c9-4b3b-ab8f-b663f5e50776&t=1726223584744,1889,0,522
1726223586635,1515,第530条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,596,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=629023ef-f5ee-4e71-8b0c-73902bee75c9&t=1726223586635,1514,0,512
1726223588153,1499,第531条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,590,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=e241589c-62b5-4369-a73a-5db68b42ca1f&t=1726223588153,1498,0,627
1726223589655,1710,第532条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,595,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=b8112803-f63b-4ded-adce-e4be26d4420d&t=1726223589655,1709,0,529
1726223591367,1562,第533条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,581,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=2a91ef04-a194-4b26-8638-0070de24536f&t=1726223591367,1562,0,522
1726223592933,1480,第534条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,585,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=cb877ca6-7323-43aa-8b72-bedf9e8babb6&t=1726223592932,1480,0,521
1726223594416,1468,第535条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,577,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=e09b8f43-16c7-4e59-acf2-908f4a757f34&t=1726223594415,1468,0,526
1726223595887,1606,第536条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,578,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=2b5c3262-58cd-4ea2-aeac-432d2358ee1d&t=1726223595886,1606,0,579
1726223597495,1634,第537条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,593,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=49f26fa6-7e15-4678-9f14-c33f2a71af2a&t=1726223597495,1634,0,524
1726223599132,1531,第538条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,598,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=2a15e306-a538-475f-923e-4fadf9534d5e&t=1726223599132,1531,0,535
1726223600666,2763,第539条请求,200,OK,线程组 1-1,text,true,,413,603,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=89cae349-6d23-4475-aff9-db4037504ec2&t=1726223600667,2763,0,541
1726223603433,1503,第540条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,602,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=6b736a80-3d13-4af2-8277-8999a963982d&t=1726223603432,1503,0,522
1726223604939,2178,第541条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,607,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=6f10da3c-3970-4667-a83f-26c0b86ee22b&t=1726223604939,2177,0,526
1726223607120,2048,第542条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,595,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=b79f76a0-c43f-4d41-8e00-43e7b78e634a&t=1726223607119,2047,0,1046
1726223609170,1593,第543条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,592,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=550dc94f-b5bc-4a1d-8662-aa4c5f0a9a4e&t=1726223609170,1592,0,534
1726223610764,3018,第544条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,597,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=02e4b6e5-21c8-4446-8715-67c7dbf850c0&t=1726223610764,3017,0,520
1726223613785,1625,第545条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,587,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=7cf5fcdd-4487-4fe7-886f-c471ab81c74e&t=1726223613784,1624,0,517
1726223615413,1533,第546条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,579,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=e7749b9f-ab05-4e17-9f8a-da3b93877342&t=1726223615412,1532,0,525
1726223616949,2009,第547条请求,200,OK,线程组 1-1,text,true,,412,580,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=5ba6d929-3708-42c0-857b-9f6e724e3bb3&t=1726223616949,2009,0,525
1726223618961,1764,第548条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,599,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=0c755429-3b30-4b09-9246-fa1342d1b567&t=1726223618961,1764,0,522
1726223620728,1555,第549条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,596,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=a990df85-5cab-46f8-ace7-8947af063689&t=1726223620728,1555,0,621
