timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1726214270189,2195,第40条请求,200,OK,线程组 1-1,text,true,,480,595,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=6839dadc-365d-4dc7-813f-f36348e1e41c&t=1726214270188,2195,0,1
1726214272388,5429,第41条请求,200,OK,线程组 1-1,text,true,,1832,578,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=c09f96f0-140e-4684-a17d-2848963f0144&t=1726214272388,5428,0,1
1726214277819,2365,第42条请求,200,OK,线程组 1-1,text,true,,618,616,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=cc28b175-1f08-4161-8465-9e6e01e54a4d&t=1726214277819,2364,0,0
1726214280186,3206,第43条请求,200,OK,线程组 1-1,text,true,,985,600,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=5c36602e-a1e4-42f2-9b79-479e99dc96d8&t=1726214280186,3205,0,1
1726214283395,2189,第44条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,733,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=096d588c-d57f-49c2-b822-f256b529dd39&t=1726214283394,2189,0,1
1726214285589,2972,第45条请求,200,OK,线程组 1-1,text,true,,593,569,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=8fac383c-a0b1-47a6-90e5-ee7b59f31c5a&t=1726214285588,2971,0,1
1726214288563,2635,第46条请求,200,OK,线程组 1-1,text,true,,447,578,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=c269f68c-4f0c-4a1e-8bc0-fb22bd55d721&t=1726214288563,2635,0,0
1726214291202,1888,第47条请求,200,OK,线程组 1-1,text,true,,295,549,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=aa357542-b2d3-461f-bb17-fc6f07713a39&t=1726214291201,1888,0,2
1726214293093,2310,第48条请求,200,OK,线程组 1-1,text,true,,481,563,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=8d53c9f1-07b2-4196-b8f0-da66522c2742&t=1726214293092,2310,0,1
1726214295406,2231,第49条请求,200,OK,线程组 1-1,text,true,,378,618,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=5cfd8525-b5a7-4b3e-9c57-84407a1129a3&t=1726214295406,2231,0,1
1726214297641,2151,第50条请求,200,OK,线程组 1-1,text,true,,575,579,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=4aafeb48-1eae-4053-ac32-e2342934a5f6&t=1726214297640,2150,0,1
1726214299794,2137,第51条请求,200,OK,线程组 1-1,text,true,,361,580,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=67cb5e9c-86fe-4b2f-b14c-c1402fcd09f9&t=1726214299794,2136,0,1
